"","original","person","timeStamp","comment"
"749","Devin Nunes: (28:46) And I would suggest that we get back to the work of the Intelligence Committee, that we pass a trade agreement with the United States, Mexico and Canada that would actually help the American people out. Because this is an embarrassment. I’ll yield back.","Devin Nunes","28:46","And I would suggest that we get back to the work of the Intelligence Committee, that we pass a trade agreement with the United States, Mexico and Canada that would actually help the American people out. Because this is an embarrassment. I’ll yield back."
"750","Speaker 10: (29:03) Mr. Chairman, may be recognized for a motion?","Speaker 10","29:03","Mr. Chairman, may be recognized for a motion?"
"751","Adam Schiff: (29:05) No, I have some Chairman concluding remarks. Ambassador, I want to thank you for your decades of service. I want to thank you, as Mr. Mr. Maloney said, for being the first one through the gap.","Adam Schiff","29:05","No, I have some Chairman concluding remarks. Ambassador, I want to thank you for your decades of service. I want to thank you, as Mr. Mr. Maloney said, for being the first one through the gap."
"752","Adam Schiff: (29:20) What you did in coming forward, and answering a lawful subpoena, was to give courage to others that also witnessed wrongdoing, that they too could show the same courage that you have, that they could stand up, speak out, answer questions; they could endure whatever threats, insults, may come their way. And so in your long and distinguished career, you have done another great public service in answering the call of our subpoena and testifying before us today.","Adam Schiff","29:20","What you did in coming forward, and answering a lawful subpoena, was to give courage to others that also witnessed wrongdoing, that they too could show the same courage that you have, that they could stand up, speak out, answer questions; they could endure whatever threats, insults, may come their way. And so in your long and distinguished career, you have done another great public service in answering the call of our subpoena and testifying before us today."
"753","Adam Schiff: (29:59) I think you gathered from our comments that we not only grieve for what you went through, but what damage is being done to the State Department, to career Foreign Service Officers, all over the country. I am profoundly grateful to you and Mr. Kent, and Ambassador Taylor, who have done so much in the last two days, or three days, to show the American people the face of our diplomatic corps, the extraordinary public servants who work all around the world in very dangerous places as you have.","Adam Schiff","29:59","I think you gathered from our comments that we not only grieve for what you went through, but what damage is being done to the State Department, to career Foreign Service Officers, all over the country. I am profoundly grateful to you and Mr. Kent, and Ambassador Taylor, who have done so much in the last two days, or three days, to show the American people the face of our diplomatic corps, the extraordinary public servants who work all around the world in very dangerous places as you have."
"754","Adam Schiff: (30:37) And so I’m glad they’ve gotten to see you. Because you’re often vilified as bureaucrats, or diplomacy is diminished as unimportant. Anything other than the military doesn’t really matter, when it’s your efforts that often prevent us from going to war. Sometimes you are disparaged as the deep state. But what you are is what holds this country together, what holds our foreign policy together, what makes it seamless, what makes it work. And I’m glad America gets to see that.","Adam Schiff","30:37","And so I’m glad they’ve gotten to see you. Because you’re often vilified as bureaucrats, or diplomacy is diminished as unimportant. Anything other than the military doesn’t really matter, when it’s your efforts that often prevent us from going to war. Sometimes you are disparaged as the deep state. But what you are is what holds this country together, what holds our foreign policy together, what makes it seamless, what makes it work. And I’m glad America gets to see that."
"755","Adam Schiff: (31:17) I will just emphasize, once again, about the importance of your testimony. Mr. Kent and Ambassador Taylor gave us the broad outlines of this story. This is a story about an effort to coerce, condition, or bribe a foreign country into doing the dirty work of the President: investigations of his political rival by conditioning U.S. taxpayer money, by conditioning a meeting that President Zelensky desperately wanted and needed to establish that relationship with the most powerful patron of Ukraine, the United States of America.","Adam Schiff","31:17","I will just emphasize, once again, about the importance of your testimony. Mr. Kent and Ambassador Taylor gave us the broad outlines of this story. This is a story about an effort to coerce, condition, or bribe a foreign country into doing the dirty work of the President: investigations of his political rival by conditioning U.S. taxpayer money, by conditioning a meeting that President Zelensky desperately wanted and needed to establish that relationship with the most powerful patron of Ukraine, the United States of America."
"756","Adam Schiff: (31:58) The fact that they failed in this solicitation of bribery doesn’t make it any less bribery, doesn’t make it any less immoral or corrupt. It just means it was unsuccessful. And to that we owe other dedicated public servants who blew the whistle; had they not blown the whistle, we wouldn’t be here. And I think it is appalling that my colleagues continue to want to out this whistleblower so that he or she can be punished by this president.","Adam Schiff","31:58","The fact that they failed in this solicitation of bribery doesn’t make it any less bribery, doesn’t make it any less immoral or corrupt. It just means it was unsuccessful. And to that we owe other dedicated public servants who blew the whistle; had they not blown the whistle, we wouldn’t be here. And I think it is appalling that my colleagues continue to want to out this whistleblower so that he or she can be punished by this president."
"757","Adam Schiff: (32:30) But let’s underscore once again: While you are the beginning of this story, you’re not the end of it; but nonetheless the beginning is important, because the beginning of the story is an effort to get you out of the way. An effort by Rudy Giuliani, and Fruman and Parnas, and corrupt Ukrainians like Lutsenko, to get you out of the way because they felt you were an impediment to these political investigations the Presence of desperately wanted.","Adam Schiff","32:30","But let’s underscore once again: While you are the beginning of this story, you’re not the end of it; but nonetheless the beginning is important, because the beginning of the story is an effort to get you out of the way. An effort by Rudy Giuliani, and Fruman and Parnas, and corrupt Ukrainians like Lutsenko, to get you out of the way because they felt you were an impediment to these political investigations the Presence of desperately wanted."
"758","Adam Schiff: (33:01) Giuliani has made it abundantly clear: He was in Ukraine, on a mission for his client; for the President to investigate the Bidens. And you are viewed as an obstacle that had to go; not just by Giuliani, but by the President of the United States. And if people had any doubt about it, they should do what the president asks: Read the transcript.","Adam Schiff","33:01","Giuliani has made it abundantly clear: He was in Ukraine, on a mission for his client; for the President to investigate the Bidens. And you are viewed as an obstacle that had to go; not just by Giuliani, but by the President of the United States. And if people had any doubt about it, they should do what the president asks: Read the transcript."
"759","Adam Schiff: (33:25) And what they’ll see in that transcript is, the President praises the corrupt. He praises the corrupt Lutsenko. He condemns the just, you. And then he asks for an investigation of the Bidens. There is no camouflaging that corrupt intent.","Adam Schiff","33:25","And what they’ll see in that transcript is, the President praises the corrupt. He praises the corrupt Lutsenko. He condemns the just, you. And then he asks for an investigation of the Bidens. There is no camouflaging that corrupt intent."
"760","Adam Schiff: (33:53) We are adjourned.","Adam Schiff","33:53","We are adjourned."
