"","original","person","timeStamp","comment"
"1341","Lt. Col.Vindman: (04:08) That was in a larger, bilateral format. Then there were a couple of smaller venue … There was never a one on one, but there were a couple of, again, touchpoints. So the bilateral meeting, handshake, meet and greet. He had a short-","Lt. Col.Vindman","04:08","That was in a larger, bilateral format. Then there were a couple of smaller venue … There was never a one on one, but there were a couple of, again, touchpoints. So the bilateral meeting, handshake, meet and greet. He had a short-"
"1342","Will Hurd: (04:26) So there was a lot of people in the room-","Will Hurd","04:26","So there was a lot of people in the room-"
"1343","Lt. Col.Vindman: (04:28) Yeah.","Lt. Col.Vindman","04:28","Yeah."
"1344","Will Hurd: (04:29) When you met with him.","Will Hurd","04:29","When you met with him."
"1345","Lt. Col.Vindman: (04:30) Yes.","Lt. Col.Vindman","04:30","Yes."
"1346","Will Hurd: (04:30) But you still advised the Ukrainian president to watch out for the Russians.","Will Hurd","04:30","But you still advised the Ukrainian president to watch out for the Russians."
"1347","Lt. Col.Vindman: (04:35) Yes.","Lt. Col.Vindman","04:35","Yes."
"1348","Will Hurd: (04:35) And everybody else in the room I’m assuming, the national security advisory was there, I believe. In this case, you had other members of the administration. Were your points pre approved? Did they know you were going to bring up those points?","Will Hurd","04:35","And everybody else in the room I’m assuming, the national security advisory was there, I believe. In this case, you had other members of the administration. Were your points pre approved? Did they know you were going to bring up those points?"
"1349","Lt. Col.Vindman: (04:52) We did have a huddle beforehand and it’s possible I flagged them, but I don’t recall specifically. It’s possible I didn’t.","Lt. Col.Vindman","04:52","We did have a huddle beforehand and it’s possible I flagged them, but I don’t recall specifically. It’s possible I didn’t."
"1350","Will Hurd: (05:00) And you counseled the Ukrainian president to stay out of US politics?","Will Hurd","05:00","And you counseled the Ukrainian president to stay out of US politics?"
"1351","Lt. Col.Vindman: (05:05) Correct.","Lt. Col.Vindman","05:05","Correct."
"1352","Will Hurd: (05:07) Mr. Chairman, I yield back the time I do not have.","Will Hurd","05:07","Mr. Chairman, I yield back the time I do not have."
"1353","Elise Stefanik: (00:00) Ms. Williams, Lieutenant Colonel Vindman, thank you for being here and thank you both for your service. As millions of Americans are watching throughout the hysteria and frenzied media coverage, two key facts have not changed that are critical to these impeachment proceedings. One, Ukraine in fact received the aid and two, there was no investigation into the Biden’s. My question to both of you today will focus on the following, systemic corruption in Ukraine. Two, highlighting for the public that by-law aid to Ukraine requires anti-corruption efforts.","Elise Stefanik","00:00","Ms. Williams, Lieutenant Colonel Vindman, thank you for being here and thank you both for your service. As millions of Americans are watching throughout the hysteria and frenzied media coverage, two key facts have not changed that are critical to these impeachment proceedings. One, Ukraine in fact received the aid and two, there was no investigation into the Biden’s. My question to both of you today will focus on the following, systemic corruption in Ukraine. Two, highlighting for the public that by-law aid to Ukraine requires anti-corruption efforts."
"1354","Elise Stefanik: (00:31) And three, who in our government has the decision making authority when it comes to foreign policy and national security matters? So on corruption in Ukraine, as ambassador Yovanovitch testified, one of the key reasons why president Zelensky was overwhelmingly elected by the Ukrainian people, was that they were finally standing up to ramp and corruption in their country. Would you both agree with the ambassador’s assessment?","Elise Stefanik","00:31","And three, who in our government has the decision making authority when it comes to foreign policy and national security matters? So on corruption in Ukraine, as ambassador Yovanovitch testified, one of the key reasons why president Zelensky was overwhelmingly elected by the Ukrainian people, was that they were finally standing up to ramp and corruption in their country. Would you both agree with the ambassador’s assessment?"
"1355","A. Vindman: (00:53) Yes.","A. Vindman","00:53","Yes."
"1356","J. Williams: (00:54) Yes.","J. Williams","00:54","Yes."
"1357","Elise Stefanik: (00:54) And Ms. Williams, corruption was such a critical issue from your perspective that when you prepared the vice president for his congratulatory call with presidents Zelensky, you testified that the points you wanted to communicate on the call where the following, quote, “Looked forward to seeing president Zelensky really implement the agenda on which he had run related to anti-corruption reforms.” That’s correct?","Elise Stefanik","00:54","And Ms. Williams, corruption was such a critical issue from your perspective that when you prepared the vice president for his congratulatory call with presidents Zelensky, you testified that the points you wanted to communicate on the call where the following, quote, “Looked forward to seeing president Zelensky really implement the agenda on which he had run related to anti-corruption reforms.” That’s correct?"
"1358","J. Williams: (01:16) That is, yes.","J. Williams","01:16","That is, yes."
"1359","Elise Stefanik: (01:16) And Lieutenant Colonel Vindman, would you agree that this focus on anti-corruption is a critical aspect of our policy towards Ukraine?","Elise Stefanik","01:16","And Lieutenant Colonel Vindman, would you agree that this focus on anti-corruption is a critical aspect of our policy towards Ukraine?"
"1360","A. Vindman: (01:23) I would.","A. Vindman","01:23","I would."
"1361","Elise Stefanik: (01:24) And Lieutenant Colonel Vindman, you are aware that in 2014 during the Obama administration, the first anti-corruption investigation, partner between the U.S. The U.K. And Ukraine was into the owner of the company Burisma?","Elise Stefanik","01:24","And Lieutenant Colonel Vindman, you are aware that in 2014 during the Obama administration, the first anti-corruption investigation, partner between the U.S. The U.K. And Ukraine was into the owner of the company Burisma?"
"1362","A. Vindman: (01:37) I’m aware of it now.","A. Vindman","01:37","I’m aware of it now."
"1363","Elise Stefanik: (01:39) And Lieutenant Colonel Vindman, you testified that you were aware that Burisma had questionable business dealings, that’s part of its track record?","Elise Stefanik","01:39","And Lieutenant Colonel Vindman, you testified that you were aware that Burisma had questionable business dealings, that’s part of its track record?"
"1364","A. Vindman: (01:46) That is correct.","A. Vindman","01:46","That is correct."
"1365","Elise Stefanik: (01:47) You also testified that regarding Burisma, money laundering, tax evasion comports with your understanding of how business is done in Ukraine. Is that correct?","Elise Stefanik","01:47","You also testified that regarding Burisma, money laundering, tax evasion comports with your understanding of how business is done in Ukraine. Is that correct?"
